timestamp,value
2012-10-24 09:13:00,23.4090909091
2012-10-24 09:14:00,23.43
2012-10-24 09:15:00,23.4272727273
2012-10-24 09:16:00,23.41
2012-10-24 09:17:00,23.4090909091
2012-10-24 09:18:00,23.4
2012-10-24 09:19:00,23.4
2012-10-24 09:20:00,23.41
2012-10-24 09:21:00,23.4
2012-10-24 09:22:00,23.4
2012-10-24 09:23:00,23.4
2012-10-24 09:24:00,23.4090909091
2012-10-24 09:25:00,23.4
2012-10-24 09:26:00,23.4
2012-10-24 09:27:00,23.41
2012-10-24 09:28:00,23.4
2012-10-24 09:29:00,23.4
2012-10-24 09:30:00,23.4
2012-10-24 09:31:00,23.4
2012-10-24 09:32:00,23.4
2012-10-24 09:33:00,23.4
2012-10-24 09:34:00,23.4
2012-10-24 09:35:00,23.4
2012-10-24 09:36:00,23.4
2012-10-24 09:37:00,23.4
2012-10-24 09:38:00,23.4
2012-10-24 09:39:00,23.3909090909
2012-10-24 09:40:00,23.3909090909
2012-10-24 09:41:00,23.3909090909
2012-10-24 09:42:00,23.3909090909
2012-10-24 09:43:00,23.3909090909
2012-10-24 09:44:00,23.3909090909
2012-10-24 09:45:00,23.35
2012-10-24 09:46:00,23.3818181818
2012-10-24 09:47:00,23.4
2012-10-24 09:48:00,23.3636363636
2012-10-24 09:49:00,23.34
2012-10-24 09:50:00,23.3272727273
2012-10-24 09:51:00,23.31
2012-10-24 09:52:00,23.3090909091
2012-10-24 09:53:00,23.3
2012-10-24 09:54:00,23.3272727273
2012-10-24 09:55:00,23.3
2012-10-24 09:56:00,23.3090909091
2012-10-24 09:57:00,23.3
2012-10-24 09:58:00,23.3
2012-10-24 09:59:00,23.3
2012-10-24 10:00:00,23.3090909091
2012-10-24 10:01:00,23.31
2012-10-24 10:02:00,23.3090909091
2012-10-24 10:03:00,23.31
2012-10-24 10:04:00,23.3454545455
2012-10-24 10:05:00,23.32
2012-10-24 10:06:00,23.3181818182
2012-10-24 10:07:00,23.32
2012-10-24 10:08:00,23.3181818182
2012-10-24 10:09:00,23.33
2012-10-24 10:10:00,23.3090909091
2012-10-24 10:11:00,23.3
2012-10-24 10:12:00,23.3
2012-10-24 10:13:00,23.3090909091
2012-10-24 10:14:00,23.3
2012-10-24 10:15:00,23.3
2012-10-24 10:16:00,23.3
2012-10-24 10:17:00,23.3
2012-10-24 10:18:00,23.3
2012-10-24 10:19:00,23.2909090909
2012-10-24 10:20:00,23.2818181818
2012-10-24 10:21:00,23.3
2012-10-24 10:22:00,23.3
2012-10-24 10:23:00,23.3
2012-10-24 10:24:00,23.3
2012-10-24 10:25:00,23.3
2012-10-24 10:26:00,23.19
2012-10-24 10:27:00,23.2
2012-10-24 10:28:00,23.1727272727
2012-10-24 10:29:00,23.17
2012-10-24 10:30:00,23.1
2012-10-24 10:31:00,23.1
2012-10-24 10:32:00,23.1
2012-10-24 10:33:00,23.0545454545
2012-10-24 10:34:00,23.02
2012-10-24 10:35:00,23.0090909091
2012-10-24 10:36:00,23
2012-10-24 10:37:00,23
2012-10-24 10:38:00,23
2012-10-24 10:39:00,23
2012-10-24 10:40:00,23
2012-10-24 10:41:00,22.98
2012-10-24 10:42:00,22.97
2012-10-24 10:43:00,22.9
2012-10-24 10:44:00,22.9
2012-10-24 10:45:00,22.9
2012-10-24 10:46:00,22.91
2012-10-24 10:47:00,22.9
2012-10-24 10:48:00,22.8818181818
2012-10-24 10:49:00,22.86
2012-10-24 10:50:00,22.83
2012-10-24 10:51:00,22.8
2012-10-24 10:52:00,22.8
2012-10-24 10:53:00,22.8
2012-10-24 10:54:00,22.8
2012-10-24 10:55:00,22.8
2012-10-24 10:56:00,22.8
2012-10-24 10:57:00,22.7181818182
2012-10-24 10:58:00,22.73
2012-10-24 10:59:00,22.7
2012-10-24 11:00:00,22.7
2012-10-24 11:01:00,22.7
2012-10-24 11:02:00,22.7
2012-10-24 11:03:00,22.7
2012-10-24 11:04:00,22.7
2012-10-24 11:05:00,22.6818181818
2012-10-24 11:06:00,22.63
2012-10-24 11:07:00,22.6
2012-10-24 11:08:00,22.61
2012-10-24 11:09:00,22.6272727273
2012-10-24 11:10:00,22.61
2012-10-24 11:11:00,22.6
2012-10-24 11:12:00,22.6
2012-10-24 11:13:00,22.6
2012-10-24 11:14:00,22.6
2012-10-24 11:15:00,22.6
2012-10-24 11:16:00,22.6
2012-10-24 11:17:00,22.6
2012-10-24 11:18:00,22.6
2012-10-24 11:19:00,22.5909090909
2012-10-24 11:20:00,22.6
2012-10-24 11:21:00,22.5454545455
2012-10-24 11:22:00,22.51
2012-10-24 11:23:00,22.5
2012-10-24 11:24:00,22.5
2012-10-24 11:25:00,22.5
2012-10-24 11:26:00,22.49
2012-10-24 11:27:00,22.4909090909
2012-10-24 11:28:00,22.44
2012-10-24 11:29:00,22.4
2012-10-24 11:30:00,22.39
2012-10-24 11:31:00,22.4
2012-10-24 11:32:00,22.4
2012-10-24 11:33:00,22.4
2012-10-24 11:34:00,22.4
2012-10-24 11:35:00,22.4
2012-10-24 11:36:00,22.39
2012-10-24 11:37:00,22.3909090909
2012-10-24 11:38:00,22.36
2012-10-24 11:39:00,22.3909090909
2012-10-24 11:40:00,22.39
2012-10-24 11:41:00,22.3545454545
2012-10-24 11:42:00,22.3
2012-10-24 11:43:00,22.3090909091
2012-10-24 11:44:00,22.3
2012-10-24 11:45:00,22.3363636364
2012-10-24 11:46:00,22.34
2012-10-24 11:47:00,22.3090909091
2012-10-24 11:48:00,22.34
2012-10-24 11:49:00,22.3090909091
2012-10-24 11:50:00,22.4
2012-10-24 11:51:00,22.4090909091
2012-10-24 11:52:00,22.43
2012-10-24 11:53:00,22.43
2012-10-24 11:54:00,22.51
2012-10-24 11:55:00,22.51
2012-10-24 11:56:00,22.51
2012-10-24 11:57:00,22.51
2012-10-24 11:58:00,22.71
2012-10-24 11:59:00,22.7818181818
2012-10-24 12:00:00,22.8
2012-10-24 12:01:00,22.8363636364
2012-10-24 12:02:00,22.89
2012-10-24 12:03:00,22.9181818182
2012-10-24 12:04:00,22.97
2012-10-24 12:05:00,23
2012-10-24 12:06:00,23.0181818182
2012-10-24 12:07:00,23.0909090909
2012-10-24 12:08:00,23.12
2012-10-24 12:09:00,23.2
2012-10-24 12:10:00,23.2454545455
2012-10-24 12:11:00,23.3
2012-10-24 12:12:00,23.3363636364
2012-10-24 12:13:00,23.41
2012-10-24 12:14:00,23.4363636364
2012-10-24 12:15:00,23.5
2012-10-24 12:16:00,23.5181818182
2012-10-24 12:17:00,23.59
2012-10-24 12:18:00,23.6090909091
2012-10-24 12:19:00,23.63
2012-10-24 12:20:00,23.7
2012-10-24 12:21:00,23.7
2012-10-24 12:22:00,23.7
2012-10-24 12:23:00,23.71
2012-10-24 12:24:00,23.7818181818
2012-10-24 12:25:00,23.7888888889
2012-10-24 12:26:00,23.8
2012-10-24 12:27:00,23.83
2012-10-24 12:28:00,23.8818181818
2012-10-24 12:29:00,23.9
2012-10-24 12:30:00,23.9
2012-10-24 12:31:00,23.92
2012-10-24 12:32:00,23.98
2012-10-24 12:33:00,24
2012-10-24 12:34:00,24
2012-10-24 12:35:00,24.0444444444
2012-10-24 12:36:00,24.0444444444
2012-10-24 12:37:00,24.075
2012-10-24 12:38:00,24.11
2012-10-24 12:39:00,24.13
2012-10-24 12:40:00,24.16
2012-10-24 12:41:00,24.2
2012-10-24 12:42:00,24.1909090909
2012-10-24 12:43:00,24.2
2012-10-24 12:44:00,24.2090909091
2012-10-24 12:45:00,24.21
2012-10-24 12:46:00,24.2090909091
2012-10-24 12:47:00,24.22
2012-10-24 12:48:00,24.2818181818
2012-10-24 12:49:00,24.28
2012-10-24 12:50:00,24.2818181818
2012-10-24 12:51:00,24.29
2012-10-24 12:52:00,24.3
2012-10-24 12:53:00,24.3
2012-10-24 12:54:00,24.3
2012-10-24 12:55:00,24.3
2012-10-24 12:56:00,24.2909090909
2012-10-24 12:57:00,24.33
2012-10-24 12:58:00,24.3090909091
2012-10-24 12:59:00,24.34
2012-10-24 13:00:00,24.33
2012-10-24 13:01:00,24.3909090909
2012-10-24 13:02:00,24.32
2012-10-24 13:03:00,24.3363636364
2012-10-24 13:04:00,24.32
2012-10-24 13:05:00,24.3
2012-10-24 13:06:00,24.33
2012-10-24 13:07:00,24.3545454545
2012-10-24 13:08:00,24.35
2012-10-24 13:09:00,24.3545454545
2012-10-24 13:10:00,24.36
2012-10-24 13:11:00,24.3636363636
2012-10-24 13:12:00,24.36
2012-10-24 13:13:00,24.3454545455
2012-10-24 13:14:00,24.35
2012-10-24 13:15:00,24.3727272727
2012-10-24 13:16:00,24.36
2012-10-24 13:17:00,24.4
2012-10-24 13:18:00,24.4
2012-10-24 13:19:00,24.4
2012-10-24 13:20:00,24.39
2012-10-24 13:21:00,24.4090909091
2012-10-24 13:22:00,24.4
2012-10-24 13:23:00,24.3666666667
2012-10-24 13:24:00,24.34
2012-10-24 13:25:00,24.3454545455
2012-10-24 13:26:00,24.35
2012-10-24 13:27:00,24.3181818182
2012-10-24 13:28:00,24.32
2012-10-24 13:29:00,24.3090909091
2012-10-24 13:30:00,24.37
2012-10-24 13:31:00,24.3727272727
2012-10-24 13:32:00,24.39
2012-10-24 13:33:00,24.4
2012-10-24 13:34:00,24.4
2012-10-24 13:35:00,24.4
2012-10-24 13:36:00,24.4
2012-10-24 13:37:00,24.4
2012-10-24 13:38:00,24.4
2012-10-24 13:39:00,24.4
2012-10-24 13:40:00,24.4
2012-10-24 13:41:00,24.4
2012-10-24 13:42:00,24.43
2012-10-24 13:43:00,24.44
2012-10-24 13:44:00,24.4454545455
2012-10-24 13:45:00,24.4727272727
2012-10-24 13:46:00,24.49
2012-10-24 13:47:00,24.5
2012-10-24 13:48:00,24.4727272727
2012-10-24 13:49:00,24.5
2012-10-24 13:50:00,24.5
2012-10-24 13:51:00,24.48
2012-10-24 13:52:00,24.4909090909
2012-10-24 13:53:00,24.49
2012-10-24 13:54:00,24.5272727273
2012-10-24 13:55:00,24.52
2012-10-24 13:56:00,24.5090909091
2012-10-24 13:57:00,24.5
2012-10-24 13:58:00,24.5090909091
2012-10-24 13:59:00,24.5
2012-10-24 14:00:00,24.5181818182
2012-10-24 14:01:00,24.57
2012-10-24 14:02:00,24.5
2012-10-24 14:03:00,24.51
2012-10-24 14:04:00,24.5363636364
2012-10-24 14:05:00,24.57
2012-10-24 14:06:00,24.5909090909
2012-10-24 14:07:00,24.59
2012-10-24 14:08:00,24.6090909091
2012-10-24 14:09:00,24.63
2012-10-24 14:10:00,24.6818181818
2012-10-24 14:11:00,24.68
2012-10-24 14:12:00,24.7
2012-10-24 14:13:00,24.71
2012-10-24 14:14:00,24.7090909091
2012-10-24 14:15:00,24.71
2012-10-24 14:16:00,24.7818181818
2012-10-24 14:17:00,24.8
2012-10-24 14:18:00,24.8
2012-10-24 14:19:00,24.8
2012-10-24 14:20:00,24.8363636364
2012-10-24 14:21:00,24.85
2012-10-24 14:22:00,24.8636363636
2012-10-24 14:23:00,24.89
2012-10-24 14:24:00,24.8909090909
2012-10-24 14:25:00,24.9
2012-10-24 14:26:00,24.9
2012-10-24 14:27:00,24.91
2012-10-24 14:28:00,24.9454545455
2012-10-24 14:29:00,24.97
2012-10-24 14:30:00,25
2012-10-24 14:31:00,25
2012-10-24 14:32:00,25.0181818182
2012-10-24 14:33:00,25.05
2012-10-24 14:34:00,25.08
2012-10-24 14:35:00,25.1
2012-10-24 14:36:00,25.15
2012-10-24 14:37:00,25.2
2012-10-24 14:38:00,25.2
2012-10-24 14:39:00,25.2272727273
2012-10-24 14:40:00,25.26
2012-10-24 14:41:00,25.3
2012-10-24 14:42:00,25.28
2012-10-24 14:43:00,25.3545454545
2012-10-24 14:44:00,25.4
2012-10-24 14:45:00,25.4
2012-10-24 14:46:00,25.4
2012-10-24 14:47:00,25.4
2012-10-24 14:48:00,25.4
2012-10-24 14:49:00,25.4
2012-10-24 14:50:00,25.4
2012-10-24 14:51:00,25.4272727273
2012-10-24 14:52:00,25.44
2012-10-24 14:53:00,25.4545454545
2012-10-24 14:54:00,25.43
2012-10-24 14:55:00,25.4090909091
2012-10-24 14:56:00,25.4
2012-10-24 14:57:00,25.4
2012-10-24 14:58:00,25.4
2012-10-24 14:59:00,25.4
2012-10-24 15:00:00,25.4
2012-10-24 15:01:00,25.3909090909
2012-10-24 15:02:00,25.4
2012-10-24 15:03:00,25.4
2012-10-24 15:04:00,25.39
2012-10-24 15:05:00,25.3909090909
2012-10-24 15:06:00,25.39
2012-10-24 15:07:00,25.4
2012-10-24 15:08:00,25.4
2012-10-24 15:09:00,25.4
2012-10-24 15:10:00,25.4
2012-10-24 15:11:00,25.4
2012-10-24 15:12:00,25.4
2012-10-24 15:13:00,25.3
2012-10-24 15:14:00,25.3
2012-10-24 15:15:00,25.2818181818
2012-10-24 15:16:00,25.27
2012-10-24 15:17:00,25.2545454545
2012-10-24 15:18:00,25.29
2012-10-24 15:19:00,25.3090909091
2012-10-24 15:20:00,25.25
2012-10-24 15:21:00,25.2545454545
2012-10-24 15:22:00,25.24
2012-10-24 15:23:00,25.21
2012-10-24 15:24:00,25.2181818182
2012-10-24 15:25:00,25.21
2012-10-24 15:26:00,25.2
2012-10-24 15:27:00,25.22
2012-10-24 15:28:00,25.2181818182
2012-10-24 15:29:00,25.26
2012-10-24 15:30:00,25.2363636364
2012-10-24 15:31:00,25.25
2012-10-24 15:32:00,25.2636363636
2012-10-24 15:33:00,25.29
2012-10-24 15:34:00,25.3
2012-10-24 15:35:00,25.3
2012-10-24 15:36:00,25.2818181818
2012-10-24 15:37:00,25.28
2012-10-24 15:38:00,25.3
2012-10-24 15:39:00,25.3
2012-10-24 15:40:00,25.3
2012-10-24 15:41:00,25.31
2012-10-24 15:42:00,25.3
2012-10-24 15:43:00,25.33
2012-10-24 15:44:00,25.3545454545
2012-10-24 15:45:00,25.3
2012-10-24 15:46:00,25.3181818182
2012-10-24 15:47:00,25.3
2012-10-24 15:48:00,25.2909090909
2012-10-24 15:49:00,25.31
2012-10-24 15:50:00,25.3090909091
2012-10-24 15:51:00,25.31
2012-10-24 15:52:00,25.3
2012-10-24 15:53:00,25.3
2012-10-24 15:54:00,25.3181818182
2012-10-24 15:55:00,25.3
2012-10-24 15:56:00,25.3
2012-10-24 15:57:00,25.3
2012-10-24 15:58:00,25.3
2012-10-24 15:59:00,25.3
2012-10-24 16:00:00,25.3
2012-10-24 16:01:00,25.3
2012-10-24 16:02:00,25.3
2012-10-24 16:03:00,25.3
2012-10-24 16:04:00,25.3
2012-10-24 16:05:00,25.2
2012-10-24 16:06:00,25.25
2012-10-24 16:07:00,25.2
2012-10-24 16:08:00,25.2
2012-10-24 16:09:00,25.2
2012-10-24 16:10:00,25.2
2012-10-24 16:11:00,25.22
2012-10-24 16:12:00,25.17
2012-10-24 16:13:00,25.1272727273
2012-10-24 16:14:00,25.2
2012-10-24 16:15:00,25.2
2012-10-24 16:16:00,25.2
2012-10-24 16:17:00,25.1909090909
2012-10-24 16:18:00,25.19
2012-10-24 16:19:00,25.2090909091
2012-10-24 16:20:00,25.2
2012-10-24 16:21:00,25.2
2012-10-24 16:22:00,25.19
2012-10-24 16:23:00,25.2
2012-10-24 16:24:00,25.2
2012-10-24 16:25:00,25.18
2012-10-24 16:26:00,25.2
2012-10-24 16:27:00,25.2
2012-10-24 16:28:00,25.2
2012-10-24 16:29:00,25.2
2012-10-24 16:30:00,25.2
2012-10-24 16:31:00,25.2
2012-10-24 16:32:00,25.2
2012-10-24 16:33:00,25.2
2012-10-24 16:34:00,25.2
2012-10-24 16:35:00,25
2012-10-24 16:36:00,24.98
2012-10-24 16:37:00,24.9363636364
2012-10-24 16:38:00,24.89
2012-10-24 16:39:00,24.8818181818
2012-10-24 16:40:00,24.84
2012-10-24 16:41:00,24.8
2012-10-24 16:42:00,24.8
2012-10-24 16:43:00,24.76
2012-10-24 16:44:00,24.7
2012-10-24 16:45:00,24.7
2012-10-24 16:46:00,24.7
2012-10-24 16:47:00,24.6818181818
2012-10-24 16:48:00,24.6666666667
2012-10-24 16:49:00,24.6090909091
2012-10-24 16:50:00,24.6
2012-10-24 16:51:00,24.6
2012-10-24 16:52:00,24.54
2012-10-24 16:53:00,24.5363636364
2012-10-24 16:54:00,24.53
2012-10-24 16:55:00,24.5
2012-10-24 16:56:00,24.5
2012-10-24 16:57:00,24.4818181818
2012-10-24 16:58:00,24.45
2012-10-24 16:59:00,24.4
2012-10-24 17:00:00,24.4
2012-10-24 17:01:00,24.4
2012-10-24 17:02:00,24.4
2012-10-24 17:03:00,24.4
2012-10-24 17:04:00,24.4
2012-10-24 17:05:00,24.4
2012-10-24 17:06:00,24.3545454545
2012-10-24 17:07:00,24.32
2012-10-24 17:08:00,24.3272727273
2012-10-24 17:09:00,24.31
2012-10-24 17:10:00,24.3090909091
2012-10-24 17:11:00,24.32
2012-10-24 17:12:00,24.3727272727
2012-10-24 17:13:00,24.37
2012-10-24 17:14:00,24.3818181818
2012-10-24 17:15:00,24.37
2012-10-24 17:16:00,24.4
2012-10-24 17:17:00,24.4
2012-10-24 17:18:00,24.3909090909
2012-10-24 17:19:00,24.37
2012-10-24 17:20:00,24.4
2012-10-24 17:21:00,24.41
2012-10-24 17:22:00,24.4
2012-10-24 17:23:00,24.4
2012-10-24 17:24:00,24.4
2012-10-24 17:25:00,24.4
2012-10-24 17:26:00,24.4181818182
2012-10-24 17:27:00,24.46
2012-10-24 17:28:00,24.4818181818
2012-10-24 17:29:00,24.49
2012-10-24 17:30:00,24.5
2012-10-24 17:31:00,24.54
2012-10-24 17:32:00,24.5545454545
2012-10-24 17:33:00,24.52
2012-10-24 17:34:00,24.57
2012-10-24 17:35:00,24.5636363636
2012-10-24 17:36:00,24.6
2012-10-24 17:37:00,24.6
2012-10-24 17:38:00,24.6
2012-10-24 17:39:00,24.6181818182
2012-10-24 17:40:00,24.64
2012-10-24 17:41:00,24.6727272727
2012-10-24 17:42:00,24.69
2012-10-24 17:43:00,24.7
2012-10-24 17:44:00,24.7
2012-10-24 17:45:00,24.7090909091
2012-10-24 17:46:00,24.72
2012-10-24 17:47:00,24.7272727273
2012-10-24 17:48:00,24.76
2012-10-24 17:49:00,24.7818181818
2012-10-24 17:50:00,24.81
2012-10-24 17:51:00,24.8
2012-10-24 17:52:00,24.8
2012-10-24 17:53:00,24.7909090909
2012-10-24 17:54:00,24.8
2012-10-24 17:55:00,24.8
2012-10-24 17:56:00,24.8
2012-10-24 17:57:00,24.8
2012-10-24 17:58:00,24.8
2012-10-24 17:59:00,24.7909090909
2012-10-24 18:00:00,24.81
2012-10-24 18:01:00,24.8090909091
2012-10-24 18:02:00,24.85
2012-10-24 18:03:00,24.8454545455
2012-10-24 18:04:00,24.85
2012-10-24 18:05:00,24.8545454545
2012-10-24 18:06:00,24.86
2012-10-24 18:07:00,24.8636363636
2012-10-24 18:08:00,24.84
2012-10-24 18:09:00,24.8545454545
2012-10-24 18:10:00,24.84
2012-10-24 18:11:00,24.8727272727
2012-10-24 18:12:00,24.86
2012-10-24 18:13:00,24.8454545455
2012-10-24 18:14:00,24.83
2012-10-24 18:15:00,24.8181818182
2012-10-24 18:16:00,24.8
2012-10-24 18:17:00,24.8
2012-10-24 18:18:00,24.8090909091
2012-10-24 18:19:00,24.8181818182
2012-10-24 18:20:00,24.82
2012-10-24 18:21:00,24.8181818182
2012-10-24 18:22:00,24.85
2012-10-24 18:23:00,24.87
2012-10-24 18:24:00,24.8818181818
2012-10-24 18:25:00,24.8909090909
2012-10-24 18:26:00,24.9
2012-10-24 18:27:00,24.9
2012-10-24 18:28:00,24.9
2012-10-24 18:29:00,24.9090909091
2012-10-24 18:30:00,24.92
2012-10-24 18:31:00,24.91
2012-10-24 18:32:00,24.9545454545
2012-10-24 18:33:00,24.95
2012-10-24 18:34:00,24.9909090909
2012-10-24 18:35:00,24.98
2012-10-24 18:36:00,25
2012-10-24 18:37:00,25
2012-10-24 18:38:00,25
2012-10-24 18:39:00,24.99
2012-10-24 18:40:00,24.9818181818
2012-10-24 18:41:00,25
2012-10-24 18:42:00,25
2012-10-24 18:43:00,25
2012-10-24 18:44:00,25
2012-10-24 18:45:00,25
2012-10-24 18:46:00,24.9909090909
2012-10-24 18:47:00,25.02
2012-10-24 18:48:00,25.0090909091
2012-10-24 18:49:00,25.02
2012-10-24 18:50:00,25.0181818182
2012-10-24 18:51:00,25.02
2012-10-24 18:52:00,25.0181818182
2012-10-24 18:53:00,25.01
2012-10-24 18:54:00,25
2012-10-24 18:55:00,25
2012-10-24 18:56:00,25.0090909091
2012-10-24 18:57:00,24.99
2012-10-24 18:58:00,25.0090909091
2012-10-24 18:59:00,25
2012-10-24 19:00:00,25
2012-10-24 19:01:00,25
2012-10-24 19:02:00,25
2012-10-24 19:03:00,25.02
2012-10-24 19:04:00,25
2012-10-24 19:05:00,24.99
2012-10-24 19:06:00,25
2012-10-24 19:07:00,25.01
2012-10-24 19:08:00,25.0272727273
2012-10-24 19:09:00,25.03
2012-10-24 19:10:00,25.03
2012-10-24 19:11:00,25.03
2012-10-24 19:12:00,25.03
2012-10-24 19:13:00,25.03
2012-10-24 19:14:00,25.03
2012-10-24 19:15:00,25.19
2012-10-24 19:16:00,25.2
2012-10-24 19:17:00,25.2
2012-10-24 19:18:00,25.2
2012-10-24 19:19:00,25.2
2012-10-24 19:20:00,25.2
2012-10-24 19:21:00,25.2
2012-10-24 19:22:00,25.2363636364
2012-10-24 19:23:00,25.29
2012-10-24 19:24:00,25.3
2012-10-24 19:25:00,25.3
2012-10-24 19:26:00,25.3
2012-10-24 19:27:00,25.33
2012-10-24 19:28:00,25.33
2012-10-24 19:29:00,25.3454545455
2012-10-24 19:30:00,25.33
2012-10-24 19:31:00,25.3818181818
2012-10-24 19:32:00,25.4
2012-10-24 19:33:00,25.4
2012-10-24 19:34:00,25.4
2012-10-24 19:35:00,25.4
2012-10-24 19:36:00,25.4
2012-10-24 19:37:00,25.4
2012-10-24 19:38:00,25.45
2012-10-24 19:39:00,25.4090909091
2012-10-24 19:40:00,25.42
2012-10-24 19:41:00,25.4
2012-10-24 19:42:00,25.43
2012-10-24 19:43:00,25.3909090909
2012-10-24 19:44:00,25.4
2012-10-24 19:45:00,25.3909090909
2012-10-24 19:46:00,25.39
2012-10-24 19:47:00,25.4090909091
2012-10-24 19:48:00,25.4
2012-10-24 19:49:00,25.3818181818
2012-10-24 19:50:00,25.4
2012-10-24 19:51:00,25.3909090909
2012-10-24 19:52:00,25.38
2012-10-24 19:53:00,25.3727272727
2012-10-24 19:54:00,25.4
2012-10-24 19:55:00,25.3909090909
2012-10-24 19:56:00,25.37
2012-10-24 19:57:00,25.3818181818
2012-10-24 19:58:00,25.37
2012-10-24 19:59:00,25.37
2012-10-24 20:00:00,25.37
2012-10-24 20:01:00,25.37
2012-10-24 20:02:00,25.37
2012-10-24 20:03:00,25.37
2012-10-24 20:04:00,25.22
2012-10-24 20:05:00,25.2636363636
2012-10-24 20:06:00,25.22
2012-10-24 20:07:00,25.2090909091
2012-10-24 20:08:00,25.23
2012-10-24 20:09:00,25.2
2012-10-24 20:10:00,25.18
2012-10-24 20:11:00,25.2
2012-10-24 20:12:00,25.2
2012-10-24 20:13:00,25.1181818182
2012-10-24 20:14:00,25.1
2012-10-24 20:15:00,25.0818181818
2012-10-24 20:16:00,25
2012-10-24 20:17:00,25.0090909091
2012-10-24 20:18:00,25
2012-10-24 20:19:00,25
2012-10-24 20:20:00,25
2012-10-24 20:21:00,24.97
2012-10-24 20:22:00,24.9909090909
2012-10-24 20:23:00,24.99
2012-10-24 20:24:00,25.0272727273
2012-10-24 20:25:00,25.06
2012-10-24 20:26:00,25.0636363636
2012-10-24 20:27:00,25.1
2012-10-24 20:28:00,25.1
2012-10-24 20:29:00,25.1
2012-10-24 20:30:00,25.1181818182
2012-10-24 20:31:00,25.14
2012-10-24 20:32:00,25.1181818182
2012-10-24 20:33:00,25.16
2012-10-24 20:34:00,25.1545454545
2012-10-24 20:35:00,25.13
2012-10-24 20:36:00,25.1636363636
2012-10-24 20:37:00,25.17
2012-10-24 20:38:00,25.1727272727
2012-10-24 20:39:00,25.2
2012-10-24 20:40:00,25.1727272727
2012-10-24 20:41:00,25.17
2012-10-24 20:42:00,25.1636363636
2012-10-24 20:43:00,25.2
2012-10-24 20:44:00,25.2
2012-10-24 20:45:00,25.19
2012-10-24 20:46:00,25.2090909091
2012-10-24 20:47:00,25.18
2012-10-24 20:48:00,25.2
2012-10-24 20:49:00,25.18
2012-10-24 20:50:00,25.1818181818
2012-10-24 20:51:00,25.2
2012-10-24 20:52:00,25.2
2012-10-24 20:53:00,25.2
2012-10-24 20:54:00,25.2
2012-10-24 20:55:00,25.2
2012-10-24 20:56:00,25.2
2012-10-24 20:57:00,25.21
2012-10-24 20:58:00,25.2
2012-10-24 20:59:00,25.2
2012-10-24 21:00:00,25.1909090909
2012-10-24 21:01:00,25.18
2012-10-24 21:02:00,25.18
2012-10-24 21:03:00,25.18
2012-10-24 21:04:00,25.18
2012-10-24 21:05:00,25.18
2012-10-24 21:06:00,25.18
2012-10-24 21:07:00,25
2012-10-24 21:08:00,24.9909090909
2012-10-24 21:09:00,24.94
2012-10-24 21:10:00,24.93
2012-10-24 21:11:00,24.9181818182
2012-10-24 21:12:00,24.92
2012-10-24 21:13:00,24.9272727273
2012-10-24 21:14:00,24.93
2012-10-24 21:15:00,24.9181818182
2012-10-24 21:16:00,24.91
2012-10-24 21:17:00,24.9181818182
2012-10-24 21:18:00,24.99
2012-10-24 21:19:00,24.9909090909
2012-10-24 21:20:00,24.99
2012-10-24 21:21:00,24.9818181818
2012-10-24 21:22:00,25.01
2012-10-24 21:23:00,25
2012-10-24 21:24:00,25.01
2012-10-24 21:25:00,25.0090909091
2012-10-24 21:26:00,25
2012-10-24 21:27:00,25.0090909091
2012-10-24 21:28:00,25.01
2012-10-24 21:29:00,25.0090909091
2012-10-24 21:30:00,25.01
2012-10-24 21:31:00,25
2012-10-24 21:32:00,25
2012-10-24 21:33:00,25
2012-10-24 21:34:00,25
2012-10-24 21:35:00,25
2012-10-24 21:36:00,25.03
2012-10-24 21:37:00,25.0090909091
2012-10-24 21:38:00,25.03
2012-10-24 21:39:00,25.0545454545
2012-10-24 21:40:00,25.06
2012-10-24 21:41:00,25.0636363636
2012-10-24 21:42:00,25.05
2012-10-24 21:43:00,25.0090909091
2012-10-24 21:44:00,25
2012-10-24 21:45:00,24.9909090909
2012-10-24 21:46:00,24.98
2012-10-24 21:47:00,24.9818181818
2012-10-24 21:48:00,24.9818181818
2012-10-24 21:49:00,24.9818181818
2012-10-24 21:50:00,24.9818181818
2012-10-24 21:51:00,24.9818181818
2012-10-24 21:52:00,24.89
2012-10-24 21:53:00,24.8909090909
2012-10-24 21:54:00,24.85
2012-10-24 21:55:00,24.8181818182
2012-10-24 21:56:00,24.8
2012-10-24 21:57:00,24.8
2012-10-24 21:58:00,24.8
2012-10-24 21:59:00,24.79
2012-10-24 22:00:00,24.7545454545
2012-10-24 22:01:00,24.71
2012-10-24 22:02:00,24.7
2012-10-24 22:03:00,24.7
2012-10-24 22:04:00,24.6636363636
2012-10-24 22:05:00,24.62
2012-10-24 22:06:00,24.6
2012-10-24 22:07:00,24.6
2012-10-24 22:08:00,24.5818181818
2012-10-24 22:09:00,24.55
2012-10-24 22:10:00,24.5818181818
2012-10-24 22:11:00,24.58
2012-10-24 22:12:00,24.5363636364
2012-10-24 22:13:00,24.53
2012-10-24 22:14:00,24.5272727273
2012-10-24 22:15:00,24.5
2012-10-24 22:16:00,24.5
2012-10-24 22:17:00,24.5
2012-10-24 22:18:00,24.4636363636
2012-10-24 22:19:00,24.44
