,402C1384,402C153A,4030CFDC,4033D01F,404B9DEA,404B9F7B,404C0450,404C0459,4052DAA7,4054AE24,405D7FDD,405D8032,405D805A,4060E326,406611E6,406611E7,406611F8,40661208,4066120C,4066631B,407C10F4,4086A0A1,4086A336,408CCCBD,4090298A,4090298B,4090298F,40902990,40902991,40902992,40902993,40902994,40902995,40902997,40902998,40902999,4090299A,4090299B,4090299C,4090299D
2012-10-24 01:44:00,52.545098039215645,40.518181818181823,36.956862745098036,55.018181818181809,56.649999999999999,52.68888888888889,61.289999999999999,52.125000000000007,53.899999999999991,48.249999999999993,48.859999999999999,48.030000000000001,46.170731707317081,51.499999999999993,54.954545454545446,57.219999999999992,55.599999999999994,37.849999999999994,51.0,45.372727272727275,,40.631666666666661,45.217142857142868,41.324999999999996,52.125,51.890000000000001,48.059999999999995,50.520000000000003,53.299999999999997,46.266666666666659,53.960000000000001,,51.381818181818183,37.140000000000001,46.979999999999997,52.5,51.649999999999999,52.399999999999999,55.222222222222214,46.190000000000005
2012-10-24 01:45:00,52.64363636363634,40.539999999999999,36.85094339622642,54.966666666666661,56.649999999999999,52.68181818181818,61.455555555555556,51.933333333333323,53.899999999999984,48.060000000000002,48.859999999999999,48.775000000000006,46.485365853658514,51.550000000000004,54.777777777777779,58.077777777777783,51.125,37.849999999999994,51.655555555555551,45.372727272727275,,40.749807692307698,45.685714285714276,41.324999999999996,51.950000000000003,51.890000000000001,47.980000000000004,50.475000000000001,53.239999999999995,46.199999999999996,54.0,,51.381818181818183,37.199999999999996,46.93636363636363,52.5,51.649999999999999,51.533333333333331,55.300000000000004,46.190000000000005
2012-10-24 01:46:00,52.629629629629562,40.5,36.730188679245288,55.0,56.649999999999999,52.729999999999997,61.455555555555556,51.780000000000008,53.899999999999984,48.154545454545456,48.859999999999999,47.244444444444447,46.504166666666663,51.736363636363642,54.777777777777786,58.080000000000005,50.089999999999996,37.849999999999994,52.085714285714289,44.972727272727269,,40.749807692307698,45.685714285714276,41.324999999999996,52.063636363636377,51.890000000000001,47.859999999999999,50.579999999999998,53.210000000000001,46.299999999999997,54.020000000000003,,51.381818181818183,37.299999999999997,47.020000000000003,52.5,51.649999999999999,52.079999999999998,55.354545454545445,46.190000000000005
2012-10-24 01:47:00,52.786792452830213,40.5,36.934545454545443,54.899999999999999,56.649999999999999,52.799999999999997,61.455555555555556,51.620000000000005,53.899999999999991,48.18888888888889,50.5,47.244444444444447,45.957777777777807,52.166666666666664,54.85555555555554,58.13000000000001,49.770000000000003,37.633333333333333,51.583333333333336,45.033333333333331,,40.749807692307698,45.685714285714276,41.324999999999996,52.149999999999999,53.62222222222222,47.780000000000008,50.600000000000001,53.209090909090904,46.274999999999991,54.100000000000001,,50.909090909090899,37.522222222222226,47.027272727272731,52.844444444444441,51.362500000000004,52.299999999999997,55.399999999999991,46.190000000000005
2012-10-24 01:48:00,52.883018867924584,40.5,37.205769230769207,54.911111111111111,56.890000000000001,52.799999999999997,61.455555555555556,51.583333333333336,53.899999999999991,48.309999999999988,50.039999999999999,48.437500000000007,45.99777777777777,52.37777777777778,54.939999999999998,58.088888888888896,49.618181818181824,37.850000000000001,51.700000000000003,45.090000000000003,,40.749807692307698,45.685714285714276,41.324999999999996,52.136363636363647,53.469999999999992,47.779999999999994,50.380000000000003,53.300000000000004,46.225000000000009,54.100000000000001,,50.780000000000001,37.609090909090916,47.130000000000003,52.872727272727268,51.463636363636368,52.299999999999997,55.345454545454544,46.190000000000005
2012-10-24 01:49:00,52.754716981132027,40.499999999999993,37.323076923076954,54.933333333333323,56.769999999999996,52.770000000000003,61.455555555555556,51.560000000000002,53.909090909090899,48.409090909090899,49.490000000000002,48.355555555555561,46.410204081632685,52.419999999999995,55.160000000000004,58.033333333333331,49.630000000000003,37.850000000000001,51.44444444444445,45.300000000000004,,41.890000000000022,45.685714285714276,41.324999999999996,52.179999999999993,53.179999999999993,47.420000000000002,50.31666666666667,53.345454545454544,46.140000000000001,54.100000000000001,,50.290000000000006,37.539999999999999,47.018181818181809,52.86999999999999,51.51111111111112,51.980000000000004,55.309090909090905,46.190000000000005
2012-10-24 01:50:00,52.576470588235281,40.5,37.603846153846149,54.972727272727276,56.739999999999995,52.745454545454542,61.455555555555556,51.660000000000004,53.989999999999995,48.429999999999993,49.149999999999991,47.549999999999997,46.412244897959198,52.710000000000001,55.127272727272732,57.936363636363645,49.736363636363642,37.850000000000001,51.809999999999988,45.349999999999994,,42.015714285714289,45.685714285714276,41.324999999999996,52.18181818181818,53.120000000000005,47.140000000000001,50.280000000000008,53.450000000000003,46.339999999999996,54.0,,50.290000000000006,37.560000000000002,46.889999999999993,52.799999999999997,51.299999999999997,52.699999999999996,55.270000000000003,44.988888888888887
2012-10-24 01:51:00,52.531999999999982,40.490909090909092,37.854901960784311,55.030000000000008,56.866666666666653,52.800000000000004,62.120000000000005,51.780000000000008,54.009090909090908,48.509090909090908,48.762499999999996,47.111111111111114,46.428571428571431,53.018181818181823,55.010000000000005,57.555555555555557,50.07,37.850000000000001,51.437499999999993,45.545454545454547,,42.092916666666675,47.785294117647048,41.324999999999996,52.659999999999989,53.090909090909101,47.0,50.079999999999998,53.463636363636354,46.375,53.799999999999997,,50.230000000000004,37.788888888888891,47.06363636363637,52.86999999999999,51.050000000000011,52.540000000000006,55.29999999999999,45.239999999999995
2012-10-24 01:52:00,52.66999999999998,40.520000000000003,37.854901960784311,55.018181818181823,57.080000000000005,52.81111111111111,62.072727272727278,51.718181818181826,54.100000000000009,48.469999999999999,49.510000000000005,47.622222222222227,46.789361702127678,53.220000000000006,55.109999999999999,57.620000000000005,50.630000000000003,38.160000000000004,51.527272727272724,45.63000000000001,,42.009130434782612,47.421052631578959,41.324999999999996,52.855555555555561,53.010000000000005,47.059999999999995,50.039999999999999,53.479999999999997,46.383333333333333,53.800000000000004,,50.190909090909081,37.800000000000004,47.209999999999994,52.963636363636368,51.672727272727258,52.833333333333336,55.224999999999994,45.500000000000007
2012-10-24 01:53:00,52.71698113207546,40.600000000000009,37.854901960784311,55.18888888888889,57.045454545454547,52.929999999999993,61.969999999999992,51.709090909090918,54.045454545454547,48.418181818181807,49.616666666666653,49.210000000000001,46.753488372093038,53.277777777777771,55.280000000000008,57.477777777777774,50.839999999999996,38.190909090909088,52.375,45.75,,41.272127659574465,47.132499999999986,41.324999999999996,52.757142857142853,52.929999999999993,47.183333333333337,50.049999999999997,53.381818181818176,46.399999999999999,53.966666666666669,,50.270000000000003,37.788888888888891,47.236363636363642,52.944444444444429,51.5625,52.616666666666674,55.039999999999999,45.340000000000003
2012-10-24 01:54:00,52.740816326530627,40.590000000000011,38.371428571428602,55.166666666666664,56.833333333333336,53.0,61.877777777777766,51.737500000000004,54.0,48.600000000000001,49.571428571428569,47.700000000000003,46.442105263157877,53.300000000000004,55.399999999999991,57.5,50.472727272727269,38.133333333333333,52.149999999999999,45.6875,,41.055000000000007,46.657575757575756,41.324999999999996,52.700000000000003,52.68888888888889,47.225000000000009,50.220000000000006,53.299999999999997,46.440000000000005,54.100000000000001,,50.222222222222221,37.800000000000004,47.319999999999993,52.877777777777773,51.039999999999999,52.120000000000005,55.06666666666667,45.222222222222214
2012-10-24 01:55:00,52.732075471698117,40.619999999999997,38.237735849056627,55.277777777777771,56.836363636363629,53.0,62.0,51.972727272727276,54.0,48.427272727272722,49.549999999999997,46.766666666666673,46.339583333333337,53.270000000000003,55.388888888888886,57.63333333333334,50.319999999999993,38.222222222222214,52.649999999999999,45.490909090909085,,41.325199999999988,46.097142857142863,41.324999999999996,52.909090909090907,52.777777777777779,47.380000000000003,50.116666666666667,53.336363636363629,46.18333333333333,54.133333333333333,,49.470000000000006,37.872727272727268,47.390909090909084,52.86999999999999,51.25,52.033333333333331,55.009090909090908,45.409999999999997
2012-10-24 01:56:00,52.851851851851876,40.654545454545456,38.263265306122449,55.418181818181822,56.912500000000001,53.0,62.120000000000005,51.999999999999986,54.050000000000011,48.329999999999998,50.216666666666669,46.816666666666663,46.59767441860464,53.239999999999995,55.318181818181827,57.829999999999998,50.311111111111117,38.199999999999996,53.010000000000005,45.369999999999997,,41.380000000000003,46.08292682926826,41.324999999999996,52.909999999999989,52.988888888888901,47.5,50.0,53.5,46.260000000000005,54.140000000000001,,50.309090909090905,38.060000000000002,47.399999999999999,52.819999999999993,51.76666666666668,52.033333333333331,54.949999999999989,45.409090909090907
2012-10-24 01:57:00,52.949056603773592,40.689999999999998,37.769230769230738,55.190000000000012,57.137500000000003,53.0,62.181818181818194,51.942857142857136,54.100000000000016,48.5,50.924999999999997,46.783333333333331,46.863829787234053,53.390909090909084,55.199999999999996,58.0,50.799999999999997,38.233333333333327,52.690909090909081,45.424999999999997,,41.126399999999997,45.700000000000024,41.324999999999996,52.729999999999997,53.179999999999993,47.420000000000002,50.083333333333336,53.563636363636377,46.399999999999999,54.233333333333341,,49.727272727272727,37.899999999999999,47.399999999999999,52.800000000000004,51.36999999999999,52.033333333333331,54.911111111111104,45.072727272727271
2012-10-24 01:58:00,52.951923076923123,40.68181818181818,37.598039215686278,55.220000000000006,57.171428571428571,53.0,62.280000000000008,52.0,54.169999999999995,48.359999999999999,50.571428571428569,47.362499999999997,46.619607843137246,53.271428571428558,55.25454545454545,58.109999999999999,51.236363636363642,38.199999999999996,52.310000000000002,45.530000000000008,,40.874081632653073,45.505714285714291,41.324999999999996,52.799999999999997,53.170000000000002,47.333333333333336,49.850000000000009,53.645454545454548,46.420000000000002,54.266666666666659,,50.310000000000002,37.799999999999997,47.52000000000001,52.820000000000007,51.190909090909095,51.899999999999999,54.899999999999984,45.088888888888889
2012-10-24 01:59:00,52.967999999999989,40.719999999999999,37.705999999999989,55.236363636363642,57.120000000000005,52.879999999999995,62.290909090909082,51.875000000000007,54.263636363636358,48.200000000000003,50.649999999999999,47.337499999999999,46.797916666666687,53.409999999999989,55.299999999999997,58.26666666666668,50.9375,38.127272727272732,52.690909090909095,45.663636363636357,,40.741836734693877,45.965789473684175,41.324999999999996,52.810000000000002,53.200000000000003,47.299999999999997,49.866666666666667,53.709999999999994,46.149999999999999,54.325000000000003,,50.440000000000005,37.700000000000003,47.600000000000016,52.840000000000011,51.660000000000004,51.883333333333333,54.911111111111104,45.311111111111103
2012-10-24 02:00:00,53.121153846153788,40.750000000000007,37.36399999999999,55.018181818181809,57.049999999999997,52.990000000000009,62.399999999999984,51.711111111111101,54.349999999999987,47.989999999999995,50.790000000000006,47.88000000000001,47.094230769230727,53.229999999999997,55.418181818181807,58.270000000000003,50.354545454545466,38.179999999999993,52.710000000000001,45.650000000000006,,40.602156862745097,46.507843137254916,41.324999999999996,52.780000000000008,53.239999999999995,47.333333333333336,50.180000000000007,53.760000000000005,46.100000000000001,54.325000000000003,,50.663636363636357,37.939999999999998,47.609999999999999,52.772727272727273,51.863636363636367,52.133333333333333,54.972727272727276,45.31818181818182
2012-10-24 02:01:00,53.329411764705895,40.990909090909092,37.584905660377359,54.899999999999999,57.009090909090908,53.13000000000001,62.409999999999989,51.633333333333333,54.299999999999997,48.218181818181819,50.533333333333331,47.43,47.063999999999979,53.344444444444441,55.640000000000008,58.177777777777777,50.399999999999999,38.270000000000003,52.533333333333331,45.736363636363642,,40.854782608695658,46.418750000000017,41.324999999999996,52.859999999999992,53.149999999999999,47.399999999999999,50.079999999999998,53.700000000000003,46.174999999999997,54.439999999999998,,51.289999999999999,37.990909090909092,47.572727272727278,52.799999999999997,51.422222222222224,52.31666666666667,55.045454545454547,45.269999999999996
2012-10-24 02:02:00,53.347169811320789,40.872727272727268,37.507692307692317,54.963636363636354,56.979999999999997,53.100000000000009,62.481818181818191,51.881818181818176,54.219999999999992,48.429999999999993,50.100000000000001,46.399999999999999,47.179591836734652,53.600000000000001,55.690909090909095,58.220000000000006,51.222222222222214,38.390909090909084,52.720000000000006,45.790000000000006,,41.402745098039212,46.722222222222236,41.324999999999996,53.030000000000008,52.810000000000002,47.399999999999999,49.914285714285711,53.610000000000014,46.140000000000001,54.339999999999996,,51.627272727272732,38.060000000000002,47.540000000000006,52.760000000000005,51.729999999999997,52.31666666666667,55.044444444444444,45.569999999999993
2012-10-24 02:03:00,53.217857142857106,40.839999999999996,37.325000000000038,55.329999999999998,56.950000000000003,53.109999999999999,62.429999999999993,52.025000000000006,54.281818181818196,48.300000000000004,51.233333333333327,48.299999999999997,47.136363636363654,53.600000000000016,55.700000000000003,58.112500000000004,51.887499999999996,38.4375,52.228571428571421,45.981818181818184,,42.151600000000009,47.340909090909093,41.324999999999996,53.050000000000011,52.618181818181824,47.533333333333331,50.266666666666673,53.68181818181818,46.166666666666664,54.280000000000008,,51.439999999999998,38.077777777777783,47.445454545454545,52.700000000000003,51.920000000000002,52.31666666666667,55.090000000000011,45.333333333333343
2012-10-24 02:04:00,53.023214285714289,40.854545454545452,37.586792452830196,55.680000000000007,56.93333333333333,53.127272727272732,62.75,52.299999999999997,54.299999999999997,48.299999999999997,50.70000000000001,48.519999999999996,47.209999999999994,53.524999999999999,55.663636363636371,58.077777777777783,52.455555555555556,38.540000000000006,52.533333333333331,46.070000000000007,,41.840980392156872,47.963157894736817,41.324999999999996,53.029999999999994,52.600000000000009,47.649999999999999,50.383333333333326,53.790000000000006,46.220000000000006,54.299999999999997,,51.172727272727272,38.090909090909101,47.149999999999999,52.709999999999994,51.518181818181809,52.31666666666667,55.260000000000005,45.389999999999993
2012-10-24 02:05:00,53.127450980392112,40.820000000000007,37.288235294117626,55.850000000000001,56.954545454545446,53.200000000000003,62.950000000000003,52.411111111111104,54.299999999999997,48.372727272727275,50.614285714285707,47.81818181818182,47.29411764705884,53.499999999999993,55.622222222222227,57.800000000000004,51.75,38.760000000000005,53.090000000000011,46.290909090909089,,41.647755102040819,48.133333333333354,41.324999999999996,52.918181818181807,52.799999999999997,47.659999999999997,50.320000000000007,53.75454545454545,46.366666666666667,54.150000000000006,,50.970000000000006,38.07,47.172727272727279,52.739999999999995,51.790000000000006,52.31666666666667,55.399999999999991,45.619999999999997
2012-10-24 02:06:00,53.262264150943437,40.960000000000008,37.362000000000037,55.850000000000001,56.950000000000003,53.163636363636371,62.827272727272728,52.51111111111112,54.180000000000007,48.329999999999998,50.939999999999998,48.011111111111106,47.400000000000041,53.455555555555549,55.709090909090904,57.510000000000005,51.600000000000001,38.810000000000002,53.344444444444449,46.200000000000003,,41.543999999999997,48.583783783783772,41.324999999999996,52.899999999999991,53.070000000000007,47.616666666666667,50.449999999999996,53.789999999999999,46.440000000000005,54.120000000000005,,50.918181818181822,37.989999999999995,46.839999999999996,52.854545454545445,51.654545454545456,52.31666666666667,55.409999999999989,45.75
2012-10-24 02:07:00,53.382692307692352,40.963636363636354,37.242857142857126,55.850000000000001,56.979999999999997,53.270000000000003,62.740000000000009,52.550000000000011,54.100000000000016,48.381818181818183,49.862499999999997,47.827272727272728,47.283999999999963,53.320000000000007,55.760000000000005,57.510000000000005,50.890000000000001,38.749999999999993,53.029999999999994,46.054545454545462,,41.718039215686261,48.269767441860488,41.324999999999996,52.672727272727279,53.481818181818191,47.625,50.649999999999999,53.899999999999984,46.440000000000005,54.166666666666664,,50.850000000000009,37.879999999999995,46.977777777777781,52.950000000000003,51.590000000000011,52.31666666666667,55.339999999999996,45.330000000000005
2012-10-24 02:08:00,53.489795918367335,40.939999999999998,37.225490196078461,55.850000000000001,57.149999999999999,53.136363636363647,62.790909090909103,52.663636363636371,54.050000000000011,48.5,50.366666666666667,47.522222222222219,47.401960784313708,53.320000000000007,55.727272727272727,57.518181818181823,50.459999999999994,38.800000000000004,53.363636363636367,45.974999999999994,,41.598297872340432,48.541463414634144,41.324999999999996,52.75,53.481818181818191,47.480000000000004,50.740000000000009,54.090000000000011,46.440000000000005,54.133333333333333,,50.163636363636357,37.945454545454545,47.145454545454548,52.950000000000003,51.963636363636368,53.550000000000004,55.354545454545452,45.345454545454537
2012-10-24 02:09:00,53.411111111111175,40.954545454545446,37.643137254901966,56.379999999999995,57.118181818181824,53.122222222222227,62.879999999999995,52.558333333333337,54.100000000000016,48.5,50.200000000000003,48.012499999999996,47.234782608695639,53.429999999999993,55.711111111111101,57.874999999999993,50.6875,38.920000000000002,53.575000000000003,45.825000000000003,,42.019791666666663,48.688235294117661,41.324999999999996,52.888888888888886,53.481818181818191,47.274999999999991,50.866666666666667,54.154545454545456,46.440000000000005,54.140000000000001,,50.100000000000001,37.800000000000004,47.090000000000003,52.950000000000003,52.109999999999999,53.820000000000007,55.537500000000001,45.087499999999999
2012-10-24 02:10:00,53.300000000000026,40.899999999999991,37.303921568627466,56.072727272727271,57.111111111111114,53.150000000000013,62.736363636363649,52.57777777777779,54.179999999999993,48.599999999999994,50.424999999999997,48.012499999999996,47.01960784313728,53.444444444444429,55.672727272727272,58.081818181818193,51.055555555555557,39.0,53.363636363636353,45.890000000000001,,41.926326530612236,48.680487804878041,41.324999999999996,52.879999999999995,53.481818181818191,47.216666666666661,50.674999999999997,54.170000000000002,46.440000000000005,54.300000000000004,,49.827272727272728,37.809090909090912,47.240000000000002,52.990909090909092,51.854545454545466,53.459999999999994,55.660000000000004,45.087499999999999
2012-10-24 02:11:00,53.196078431372534,40.918181818181814,37.058823529411782,56.270000000000003,57.209090909090918,53.090000000000011,62.679999999999993,52.545454545454547,54.200000000000003,48.345454545454551,49.983333333333341,48.012499999999996,46.969230769230805,53.599999999999994,55.350000000000001,58.049999999999997,51.31111111111111,38.989999999999995,53.460000000000001,45.849999999999994,,41.610816326530603,48.97551020408163,41.324999999999996,53.070000000000007,52.990909090909092,47.250000000000007,50.699999999999996,54.163636363636357,47.0,54.339999999999996,,50.649999999999999,37.890909090909084,47.06363636363637,52.919999999999995,52.169999999999995,53.849999999999994,55.575000000000003,45.244444444444447
2012-10-24 02:12:00,53.074509803921543,41.100000000000009,37.097999999999999,56.144444444444453,57.111111111111114,53.227272727272727,62.739999999999995,52.25,54.189999999999998,48.322222222222223,50.422222222222224,49.362499999999997,46.635416666666636,53.760000000000005,55.349999999999987,58.085714285714289,51.400000000000006,38.830000000000005,53.636363636363633,45.955555555555549,,41.62395833333332,49.127272727272725,41.324999999999996,52.975000000000001,53.300000000000004,47.399999999999999,50.75,54.049999999999997,47.0,54.31666666666667,,50.899999999999984,37.800000000000004,47.250000000000007,52.977777777777781,52.236363636363642,52.625,55.600000000000009,45.244444444444447
2012-10-24 02:13:00,53.07254901960782,41.036363636363632,37.725000000000001,56.100000000000016,57.080000000000005,53.260000000000005,62.729999999999997,52.06363636363637,54.363636363636374,48.354545454545452,50.100000000000001,49.362499999999997,46.171698113207555,53.963636363636354,55.710000000000001,58.245454545454542,51.590000000000011,38.718181818181819,53.43333333333333,46.054545454545455,,41.597959183673446,49.11944444444444,41.324999999999996,53.245454545454542,53.427272727272722,47.480000000000004,50.950000000000003,53.989999999999995,47.019999999999996,54.349999999999994,,51.0,38.010000000000005,47.336363636363629,53.0,51.879999999999995,51.849999999999994,55.660000000000004,45.109999999999999
2012-10-24 02:14:00,52.995999999999995,41.0,37.778431372549001,56.018181818181823,57.125,53.100000000000016,62.590909090909093,52.100000000000009,54.363636363636374,48.354545454545452,49.277777777777779,48.890909090909098,46.211627906976766,54.039999999999999,56.081818181818193,58.31818181818182,51.820000000000007,38.63333333333334,53.427272727272722,46.13000000000001,,41.620980392156838,48.854545454545459,41.324999999999996,53.245454545454542,53.399999999999991,47.5,50.716666666666669,54.070000000000007,47.050000000000004,54.460000000000001,,50.981818181818177,37.963636363636368,47.399999999999991,52.959999999999994,52.309090909090905,52.099999999999994,55.490909090909092,45.336363636363622
2012-10-24 02:15:00,53.079629629629572,41.018181818181823,37.785185185185178,56.030000000000008,57.125,53.149999999999999,62.749999999999986,52.233333333333341,54.363636363636374,48.354545454545452,48.457142857142856,49.737499999999997,46.59374999999995,54.027272727272724,56.200000000000003,58.500000000000014,51.879999999999995,38.616666666666667,53.0,46.072727272727271,,41.392244897959181,48.645161290322598,41.324999999999996,53.245454545454542,53.266666666666666,47.460000000000001,50.679999999999993,54.336363636363629,47.183333333333337,54.533333333333339,,50.799999999999997,38.154545454545456,47.336363636363629,52.899999999999991,52.419999999999995,52.75,55.399999999999991,45.290000000000006
2012-10-24 02:16:00,53.02264150943396,41.0,37.668627450980367,56.22727272727272,57.125,53.200000000000003,62.627272727272725,52.620000000000005,54.363636363636374,48.354545454545452,49.566666666666663,48.616666666666667,46.736734693877558,54.010000000000005,56.572727272727271,58.500000000000014,51.93636363636363,38.849999999999987,53.36999999999999,46.022222222222219,,41.735306122448954,47.739999999999995,41.324999999999996,53.245454545454542,53.239999999999995,47.399999999999999,50.650000000000006,54.770000000000003,47.166666666666664,54.533333333333339,,50.827272727272728,38.13000000000001,47.049999999999997,53.0,51.890909090909084,53.68333333333333,55.299999999999997,45.200000000000003
2012-10-24 02:17:00,52.996296296296286,41.0,37.640740740740753,56.640000000000001,57.125,53.110000000000014,62.444444444444443,52.899999999999991,54.363636363636374,48.354545454545452,50.100000000000001,48.022222222222226,47.004166666666634,54.063636363636355,56.572727272727271,58.500000000000014,51.655555555555551,38.93333333333333,53.839999999999996,46.219999999999992,,41.260192307692321,47.485714285714273,41.324999999999996,53.511111111111106,53.25,47.424999999999997,50.439999999999998,55.145454545454548,46.760000000000005,54.533333333333339,,49.850000000000001,38.022222222222211,47.027272727272724,52.887499999999996,52.144444444444446,54.220000000000006,55.155555555555559,45.200000000000003
2012-10-24 02:18:00,53.207407407407473,41.0,37.451785714285734,56.909090909090907,57.125,53.209999999999994,62.681818181818194,53.162499999999994,54.363636363636374,48.354545454545452,50.399999999999999,47.866666666666667,47.047826086956519,53.94444444444445,56.572727272727271,58.500000000000014,51.140000000000001,39.100000000000001,53.466666666666676,46.111111111111114,,41.378846153846148,47.379999999999995,41.324999999999996,53.230000000000004,53.300000000000004,47.549999999999997,50.5,55.145454545454548,46.666666666666664,54.533333333333339,,50.136363636363633,37.81818181818182,46.869999999999997,52.885714285714279,52.349999999999994,54.583333333333336,55.220000000000006,45.200000000000003
2012-10-24 02:19:00,53.392452830188731,41.090909090909093,38.003846153846148,57.355555555555561,57.125,53.100000000000001,62.700000000000003,53.719999999999992,55.845454545454551,48.036363636363632,49.799999999999997,47.56666666666667,46.883333333333304,53.736363636363642,56.572727272727271,58.500000000000014,51.220000000000006,39.072727272727271,52.810000000000002,46.254545454545458,,41.750425531914885,47.191666666666663,41.324999999999996,53.254545454545458,53.190909090909095,47.700000000000003,50.899999999999999,55.145454545454548,46.716666666666669,54.533333333333339,,50.149999999999999,37.800000000000004,46.872727272727268,52.960000000000001,52.149999999999999,54.620000000000005,55.155555555555559,45.200000000000003
2012-10-24 02:20:00,53.330769230769242,41.140000000000001,38.339215686274493,57.663636363636357,57.125,52.954545454545446,62.927272727272722,53.719999999999992,55.86999999999999,48.189999999999998,49.510000000000005,47.622222222222227,47.297872340425563,53.640000000000001,56.572727272727271,59.450000000000003,51.709090909090904,38.979999999999997,52.618181818181824,46.019999999999996,,41.750425531914885,47.457142857142841,41.324999999999996,53.160000000000004,52.850000000000001,47.700000000000003,51.0,55.829999999999998,46.883333333333326,54.533333333333339,,50.554545454545455,37.800000000000004,46.529999999999994,52.909090909090899,52.645454545454548,54.649999999999999,55.160000000000004,45.200000000000003
2012-10-24 02:21:00,53.33000000000002,41.263636363636373,38.149019607843101,58.0,57.125,52.939999999999998,63.070000000000014,53.719999999999992,55.872727272727275,48.327272727272721,50.144444444444439,47.590909090909093,47.254166666666656,53.522222222222219,58.25555555555556,59.319999999999993,52.055555555555571,38.909999999999989,53.239999999999995,45.727272727272727,,41.750425531914885,47.784210526315796,41.324999999999996,53.210000000000001,52.770000000000003,47.700000000000003,51.133333333333333,56.109090909090924,47.059999999999995,55.5,,50.43,38.011111111111113,46.654545454545456,52.763636363636358,53.070000000000007,54.683333333333337,54.959999999999994,45.200000000000003
2012-10-24 02:22:00,53.219230769230734,41.32,38.174000000000035,58.01818181818183,59.555555555555557,53.0,63.088888888888881,53.719999999999992,55.899999999999999,48.359999999999999,50.237499999999997,47.429999999999993,47.134693877551015,53.555555555555557,58.272727272727273,59.354545454545452,52.18181818181818,38.950000000000003,53.25454545454545,46.090000000000003,,42.469591836734679,47.971739130434756,41.324999999999996,53.290909090909096,52.799999999999997,47.700000000000003,51.683333333333337,56.299999999999997,47.166666666666679,55.81666666666667,,50.31818181818182,37.972727272727269,46.519999999999996,52.799999999999997,53.0,54.899999999999999,54.963636363636368,45.445454545454545
2012-10-24 02:23:00,53.183018867924517,41.427272727272729,38.258823529411742,58.29999999999999,59.769999999999996,53.0,62.863636363636367,55.24545454545455,56.0,48.118181818181817,50.342857142857142,47.729999999999997,46.982926829268315,53.68181818181818,58.480000000000004,59.288888888888877,52.299999999999997,38.963636363636361,53.0,45.972727272727276,,42.299599999999998,48.044444444444466,41.324999999999996,53.490909090909092,52.850000000000001,47.700000000000003,51.679999999999993,56.618181818181817,47.240000000000002,56.149999999999999,,50.489999999999995,38.0,46.454545454545453,52.859999999999992,53.540000000000006,55.100000000000001,55.011111111111106,45.970000000000006
2012-10-24 02:24:00,53.122413793103398,41.470000000000006,38.34909090909094,58.472727272727276,60.070000000000007,53.060000000000016,62.936363636363623,55.530000000000008,55.980000000000004,48.289999999999999,49.785714285714285,47.733333333333327,46.982926829268315,53.799999999999997,58.919999999999995,59.008333333333347,52.522222222222219,38.919999999999995,53.439999999999998,45.880000000000003,,42.445660377358507,48.218181818181819,41.324999999999996,53.755555555555553,52.862500000000004,47.700000000000003,51.649999999999999,56.680000000000007,47.533333333333331,56.279999999999994,,50.663636363636371,38.020000000000003,46.359999999999999,52.700000000000003,53.600000000000016,55.399999999999999,55.010000000000005,45.627272727272718
2012-10-24 02:25:00,53.096363636363591,41.536363636363646,38.368421052631611,58.320000000000007,60.289999999999999,53.100000000000009,62.86999999999999,55.540000000000006,56.154545454545456,48.363636363636367,49.833333333333336,47.899999999999999,46.982926829268315,53.863636363636367,58.987499999999997,59.150000000000013,52.733333333333334,38.863636363636353,53.409999999999989,45.881818181818183,,42.498627450980401,48.394285714285701,41.324999999999996,53.700000000000003,52.919999999999995,47.700000000000003,51.720000000000006,56.763636363636358,47.620000000000005,56.5,,50.990000000000002,38.110000000000007,46.372727272727282,52.722222222222214,53.429999999999993,55.266666666666659,55.080000000000005,45.420000000000002
2012-10-24 02:26:00,52.981818181818191,41.590000000000003,38.286792452830191,58.529999999999994,60.449999999999989,52.949999999999989,62.86999999999999,55.510000000000005,56.110000000000014,48.409999999999997,49.666666666666664,47.909999999999997,47.066666666666663,53.789999999999999,59.36999999999999,59.381818181818183,52.736363636363627,38.909999999999997,53.009090909090908,46.070000000000007,,42.304313725490204,47.826470588235274,41.324999999999996,53.510000000000005,53.100000000000009,48.699999999999996,51.779999999999994,57.070000000000007,47.766666666666673,56.660000000000004,,50.572727272727278,38.100000000000009,46.429999999999993,52.68888888888889,54.063636363636355,55.25,55.081818181818193,45.672727272727279
2012-10-24 02:27:00,53.144230769230745,41.609090909090916,38.028000000000013,58.530000000000008,60.190909090909095,52.899999999999991,63.0,55.545454545454547,56.18181818181818,48.609090909090916,49.942857142857136,47.570000000000007,47.202325581395357,53.536363636363632,59.620000000000005,59.528571428571425,52.729999999999997,38.854545454545445,52.86999999999999,46.127272727272732,,42.101874999999986,47.605555555555554,41.324999999999996,53.663636363636357,53.118181818181831,48.780000000000008,52.133333333333326,57.136363636363647,47.949999999999996,56.766666666666659,,50.680000000000007,38.027272727272724,46.399999999999991,52.56363636363637,54.399999999999991,55.299999999999997,55.100000000000009,45.75
